gene_symbol,adipose tissue,adrenal gland,bone marrow,brain,breast,cervix uteri,colon,epididymis,heart,kidney,liver,lung,lymph nodes,muscle,ovary,placenta,prostate,retina,salivary gland,skin,small intestine,spleen,stomach,testis,thymus gland,thyroid gland,trachea,urinary bladder
AMMECR1,40.6626,60.4076,272.9104,38.8846428571429,51.9673,73.0769,46.8903,53.273,30.2714,50.2883,47.357,59.7299,63.3066,45.6496,120.116,171.4919,47.1976,94.9617,28.6033,95.9117,44.6662333333333,104.0781,33.6681,39.7838,45.6384,45.6884,48.3144,31.1835
CCNE1,25.9534,63.1091,250.0461,52.7899428571429,79.0188,31.9728,43.2596,24.5758,37.8471,22.0022,15.1142,19.7784,54.7582,28.1473,20.4928,275.5774,21.3757,42.1258,64.4786,41.0083,42.1102,30.2245,24.1668,133.877,152.8729,34.0256,20.9931,68.6949
GPRC5D,37.2559,43.0618,33.7303,71.8007,58.4427,34.4176,43.4593,36.2666,47.7565,38.3236,47.4662,33.1278,36.851,72.5165,24.0769,45.4196,46.8727,49.6076,75.7557,69.9635,41.1903333333333,42.8903,61.5486,69.2956,46.594,23.54,41.5027,72.2644
PPM1A,43.4705,27.2956,76.5632,45.3469285714286,65.423,32.8685,62.6734,61.5896,80.9157,54.7604,71.5129,35.3339,36.5131,101.7271,30.1718,45.8399,58.4682,50.6464,49.9362,41.0083,48.0566666666667,39.5694,27.6197,97.8827,33.2147,30.1166,54.7113,26.3587
SNRPD2,62.834,91.2204,62.3764,55.5594,88.2532,44.7487,49.5545,60.0492,75.8635,52.2958,41.82,42.4807,54.2561,75.5852,165.8062,46.4776,62.3619,54.7707,54.754,100.2009,57.35,98.9372,65.3459,70.2596,79.4933,90.9507,85.1289,64.1098
IL4,64.5944,72.126,107.1569,71.4144714285714,104.4072,63.501,72.2908,72.5282,80.9157,72.5215,94.7075,66.0986,90.2503,64.9287,76.1379,82.6501,88.0886,82.7081,77.5203,72.7564,64.9034,78.7698,96.8765,87.0374,90.4337,106.612,62.0979,71.6019
KCTD12,86.935,39.6362,46.9916,51.3365,47.3948,65.28,61.1059,39.401,72.6161,39.7619,29.5382,92.2979,62.7262,51.2197,87.6195,60.4287,27.856,66.0007,44.3012,40.0748,69.1392,63.8792,40.0146,42.4332,47.3511,36.1248,46.0338,84.7081
HTRA2,66.5572,67.1571,111.4346,59.6223428571429,54.1664,37.7381,68.4042,39.8572,71.1267,73.6999,82.6769,63.415,68.6197,74.2056,53.9015,63.2767,63.3752,42.6136,45.9638,64.5463,71.5587333333333,47.1367,94.6713,62.4749,77.149,59.9523,48.2033,50.11
TAB2,56.5191,36.1486,59.569,33.036,24.5318,88.6708,61.2467,43.9043,64.5703,41.54,45.9605,52.1425,39.8519,92.5628,42.3254,40.6671,41.9681,54.897,35.2708,45.4853,52.7913333333333,44.1936,33.4363,34.7301,26.7504,44.0358,37.9382,58.3344
AP2A1,45.3101,81.3003,76.7397,78.7821,45.9971,33.2491,33.8129,32.6217,44.9814,48.2466,37.4442,31.6368,34.3913,56.9425,100.1385,63.4225,35.3118,30.4473,26.2069,59.275,38.4707333333333,36.0047,40.7585,99.9323,37.0963,34.4196,27.8661,34.5879
ZNF180,62.6895,61.5307,79.4365,58.8414857142857,19.4415,61.0633,44.9866,45.7622,57.416,50.4042,73.0103,61.2621,82.8798,49.7092,52.0716,66.5646,104.4527,48.7022,31.726,80.8856,57.1844333333333,100.3135,50.7246,62.0449,83.2397,68.9931,57.5542,33.6453
IKBKB,76.0668,66.6948,71.6176,44.4357,68.1915,68.9891,52.37,65.239,45.2932,58.6768,47.5756,77.1244,104.8211,65.2284,55.4116,51.9091,73.7767,91.1063,68.6144,95.471,80.3555666666667,109.7386,68.8999,35.1322,121.9917,89.7028,65.1744,62.0761
PLBD2,57.7025,177.8656,29.7865,63.4947428571429,61.6212,29.2941,31.6288,40.3188,45.8176,33.5326,35.4311,35.8255,30.1612,46.1782,91.3274,29.5286,39.1669,33.4617,58.6699,37.746,34.4235666666667,22.4058,40.7585,68.6603,22.046,33.7914,23.609,49.7651
BPIFB4,0,0,0,17.2566571428571,0,58.1809,0,53.7659,0,0,0,0,56.5521,0,0,0,0,0,85.5885,0,33.4696,75.5718,0,0,78.5833,0,67.4647,74.6319
FYCO1,76.4179,42.1786,42.5618,39.8313285714286,67.7221,67.4187,87.5151,79.5256,166.7373,50.2883,48.0158,50.8384,51.695,282.7721,95.8519,43.6761,68.5361,114.9604,38.3191,59.9614,69.3044,56.8015,78.3824,28.6224,59.3377,67.5781,57.6868,87.6849
CACNA2D2,32.2251,28.8464,30.4103,92.4618857142857,36.79,32.1944,35.9818,40.5982,47.8666,41.4445,31.8702,153.1764,40.6864,33.9185,81.9598,39.9249,49.8792,97.3976,51.8102,42.0602,39.0748333333333,38.5798,53.2376,62.7633,33.8322,34.8984,44.0633,25.5226
PLA2G4A,133.412,119.1494,72.9491,34.4564142857143,38.3469,148.8608,184.9622,213.5537,52.727,54.7604,27.8217,61.5449,73.1895,24.6852,63.0378,40.0169,64.5535,68.3201,33.2978,98.5988,110.981033333333,63.0028,65.1956,31.0246,11.8122,61.3488,77.6384,129.0995
BTNL9,278.0961,53.2221,56.6265,34.2649857142857,58.9835,33.7117,33.0433,43.9043,93.3325,39.4881,37.9651,114.0754,54.6322,49.5949,39.8658,42.6819,34.0345,66.4582,21.1551,47.3011,43.3008,57.9909,37.2579,32.1148,25.5464,38.442,41.0277,24.4864
ST18,7.5717,7.3636,7.9254,170.435871428571,8.2363,14.4471,9.4207,4.9603,8.1477,6.4784,9.0862,6.5192,7.0218,8.8805,7.544,47.7797,4.6981,40.045,10.5783,3.8448,10.6959666666667,5.8933,11.9459,10.6342,3.9114,5.4301,6.0267,9.2241
IKZF3,54.9788,28.5162,167.1168,18.4483,49.0603,21.3197,41.0282,25.9124,23.825,18.5126,109.9979,80.5735,640.3964,9.987,10.3896,18.0819,29.7796,11.955,78.9615,17.5336,153.097066666667,1082.3296,134.6537,94.5597,476.7936,65.1337,86.9114,67.7524
AMOTL1,70.6635,43.7615,48.197,51.5093857142857,92.839,67.1089,111.1944,43.0038,60.8181,47.366,56.0253,71.646,47.5827,328.4253,53.1619,108.9541,112.6989,70.721,64.9255,73.4297,64.4880333333333,51.3286,63.273,102.732,71.504,71.2535,43.4587,135.4954
CORT,20.4736,28.2548,34.9156,83.3418714285714,55.941,29.0925,32.8158,58.6823,19.9082,68.7807,26.0846,18.5009,25.7305,13.0148,20.2582,19.7353,30.1245,28.2845,72.5129,15.3416,28.8303,15.5367,23.6711,252.1772,42.6904,58.9937,44.6763,54.5663
SPERT,51.7839,56.246,55.7211,65.8640571428572,74.5985,66.4937,99.5596,52.0604,63.1005,49.1436,69.564,44.5853,38.7658,130.4478,28.6814,58.9174,47.5247,44.5193,151.501,40.2598,49.1395,36.0047,65.0457,540.3882,75.5667,35.3025,49.8973,111.667
PRPH,28.0669,41.7919,15.2062,86.2314571428571,22.1682,32.0465,57.0273,29.2084,22.1836,28.9379,53.1354,37.7739,26.2693,32.9182,20.3986,20.9529,39.2572,47.2659,18.1307,19.9008,90.7941,12.9229,44.1793,75.9812,15.9709,18.5697,29.6536,37.7507
MLLT3,37.6873,59.3051,37.1552,61.0598714285714,17.2874,109.5924,104.0119,59.6358,46.9929,0,10.2893,45.6239,58.5395,38.9436,52.796,28.923,47.3064,62.1653,44.1993,41.6746,48.7713666666667,55.7647,43.6735,13.2955,26.9358,104.9074,76.5732,32.8795
DNAJC22,33.9778,31.9957,48.5311,36.0591285714286,33.3219,24.876,38.4665,75.9464,35.9776,91.5096,131.3362,43.171,36.6816,23.3581,27.077,31.7135,43.5431,29.9604,26.8791,57.527,79.1459666666667,26.6293,93.1576,22.3721,21.3959,104.6661,59.303,24.6561
TUBAL3,69.6939,54.9657,100.9299,78.5209428571429,60.2185,42.0514,48.9872,34.9548,82.42,138.8247,56.9357,51.1908,56.0336,49.0271,41.8409,91.0424,58.3337,32.5498,69.7293,58.4617,81.0538,40.398,76.422,77.0382,90.6422,61.632,46.2463,51.3955
EIF4A1,53.1123,70.6467,71.4529,42.2637714285714,60.4965,29.9075,29.654,40.5049,27.2291,37.9723,34.071,64.594,39.5775,44.0998,51.4755,59.737,47.3064,33.0026,28.4064,67.4328,43.2445666666667,32.3117,41.041,43.4216,53.8679,44.2391,36.9043,33.4907
GRB7,19.4623,25.5913,55.4651,48.0127857142857,109.3277,37.5647,36.5665,77.8946,32.2131,147.0506,49.4748,66.0986,23.5206,33.0702,18.3063,237.2704,82.7789,22.5709,92.3455,136.4179,51.9404,31.8683,66.1026,32.1889,30.362,47.7316,86.9114,34.6677
RGS14,47.9949,48.7632,81.0998,76.4407142857143,62.1914,37.1347,79.9987,40.226,59.708,52.7797,78.232,59.3187,86.5862,69.7327,36.3581,46.1576,56.6134,42.7118,62.0034,62.0685,55.8797666666667,57.327,72.3133,51.7256,79.3104,62.6334,49.8973,46.6578
TIGAR,57.5698,79.0846,39.4475,78.0877285714286,33.8634,68.6721,65.7783,66.4519,75.1679,60.7389,47.1394,75.1955,66.9035,99.1829,35.9419,81.5161,48.8562,75.2572,64.1823,46.6521,58.259,111.2652,47.8871,65.5701,77.149,43.9345,65.0245,89.7273
HOXB7,120.5577,88.3267,18.6647,37.3229857142857,40.5257,54.6739,55.3456,203.9422,13.6469,144.0346,16.6106,34.9295,27.0675,20.344,29.3495,44.8997,30.8262,26.4575,14.8052,46.5448,84.7585666666667,58.3928,44.0776,31.1678,19.2013,18.7416,31.1227,46.8732
COL12A1,71.4817,35.4072,12.8535,10.9671428571429,57.244,151.2796,144.2391,48.6975,68.0821,34.3927,12.6877,57.8352,36.0121,59.2157,179.7219,11.2783,26.8485,14.4727,14.7033,27.853,126.742333333333,36.0047,34.1364,10.7574,19.1131,14.4147,33.119,81.4563
ASGR1,35.1718,40.2802,31.4065,51.5385571428572,33.7855,36.457,30.6255,31.8059,34.9167,31.8762,610.0765,35.497,38.9447,50.1691,30.0332,36.4119,28.835,47.5936,54.5024,31.0364,39.3323666666667,28.2722,44.3832,91.3494,27.1851,37.7404,31.2663,34.6677
CST6,28.2615,24.4958,18.8808,31.0085142857143,30.3201,24.3658,35.2438,16.577,30.2714,28.2141,40.7741,41.7054,20.8665,25.5527,16.9278,34.5337,31.1114,25.8552,28.4064,360.4719,30.4905333333333,17.4727,35.0121,22.4236,25.9018,35.7113,21.2852,25.0567
CNIH4,80.574,59.7162,80.3563,31.2285571428571,88.6605,42.7347,53.221,21.6525,56.368,65.534,44.7079,64.1493,31.6555,124.5766,40.4204,62.1217,42.4541,31.9557,45.1248,68.6865,34.4755,29.9474,41.612,45.3634,38.7552,63.9449,38.8219,64.1098
RBM7,74.8505,43.6608,53.2133,42.9437285714286,26.2864,92.2105,66.6934,70.7143,66.2266,56.036,60.5877,87.5371,53.7587,78.9654,68.3283,79.1122,56.6134,33.4617,58.4004,55.1914,59.0750666666667,84.0155,49.4559,65.4193,61.4229,73.2497,75.5226,85.8865
GNAT1,59.3191,48.0941,92.2614,94.3499428571429,55.684,56.8565,71.4633,41.0683,74.4788,48.1356,50.8609,58.5049,49.8252,75.9341,52.9177,64.1569,51.99,953.9997,33.2212,44.5524,55.0917,46.3831,66.7142,52.8087,58.1206,38.7977,31.4831,74.1182
PDCD1,67.4831,68.0913,78.7082,74.7194857142857,48.7226,41.9547,41.4079,43.9043,66.2266,78.0669,74.1967,61.2621,47.1464,91.9256,35.043,83.0316,70.4562,35.2816,105.0547,60.5162,73.1687,44.3976,141.6506,153.0051,44.497,65.8879,55.4724,49.9948
BIRC8,37.4279,44.9875,43.5532,37.2812714285714,79.9338,23.6472,47.8722,37.8885,44.3642,32.9205,14.9756,30.2129,44.9209,47.9112,40.9827,47.6698,22.7992,95.1806,106.0268,28.5674,20.8995,23.3539,26.3159,1467.9318,59.065,63.0675,15.3843,72.0982
HIST1H3E,14.5947,104.9765,28.3152,49.1767285714286,141.1661,22.6872,41.1228,81.0041,308.342,31.2224,44.4001,25.5972,41.4428,102.905,49.1588,107.4592,152.7283,8.9032,87.5821,24.2589,39.2014333333333,33.9907,39.2842,37.2997,79.8602,115.0286,24.2146,53.8176
SPINK13,49.1128,325.9057,51.4067,65.0665857142857,91.5652,139.5662,101.1773,2352.378,69.9895,53.0233,71.1843,46.4721,53.7587,87.9907,71.5486,50.0315,206.0248,74.5673,166.1175,40.914,66.6553333333333,47.5729,62.9823,174.8662,65.0624,87.863,48.4258,165.1675
ACSL3,35.7433,47.2163,18.7077,72.9088285714286,40.5257,76.6974,35.7341,70.5516,35.8949,37.0226,62.5726,43.4702,29.816,38.4093,28.8138,39.7414,127.9144,82.8988,34.7869,45.4853,44.2900666666667,36.0877,51.9061,50.0848,30.7844,39.7929,117.2403,24.3178
HIST1H2AK,0,0,0,16.3288857142857,0,47.2912,0,60.0492,0,0,0,0,54.6322,0,0,0,0,0,81.5484,0,15.6189,65.6689,0,0,102.6432,0,48.9865,66.0579
CLASP2,15.7107,20.1879,16.6732,92.3323285714286,12.3234,34.4969,24.9507,23.201,33.9651,20.4865,13.8161,26.1934,25.0293,36.2607,12.4051,22.3483,18.2776,57.4842,6.909,16.8994,27.0209,37.9629,15.1781,15.2653,11.5168,15.1987,21.5316,20.2733
DIAPH1,41.4185,36.232,106.4192,34.2263,81.9842,55.9475,31.5561,83.4655,39.1771,57.6059,76.2754,71.9767,88.3993,149.4296,40.2347,52.3894,32.9549,55.4049,57.5991,60.9357,48.5374333333333,96.4627,34.8512,33.2434,118.1219,62.2022,75.0027,53.5704
PRELID3B,70.5009,65.7797,51.1705,43.8804142857143,15.7301,53.7998,31.6288,39.0398,57.2839,50.0572,48.1265,52.504,34.3122,46.072,40.5136,74.002,48.6317,38.3308,37.8805,71.4285,59.7179,52.0427,35.993,53.4202,41.9112,67.4227,61.9551,31.9098
IQCK,44.1769,37.5917,19.6798,59.0678571428571,66.6393,60.087,23.555,98.9708,31.5524,0,27.1884,54.2241,22.9324,22.3582,44.2182,37.5183,45.1772,77.544,83.0645,40.2598,30.362,21.0068,31.7116,214.6376,26.2018,135.7707,68.2459,55.3254
FUCA2,67.173,73.9762,48.5311,41.9816,74.085,71.2493,41.2176,92.1525,56.368,82.1234,52.6483,55.2322,38.0583,26.6954,57.6237,97.1054,43.5431,47.8132,83.4479,38.5364,64.1305666666667,65.5178,52.2659,19.9851,28.3355,80.3167,74.6581,87.4832
ARHGEF16,83.9837,63.987,76.2114,70.8496857142857,65.5738,66.1882,46.0345,78.2541,68.712,81.1833,74.026,80.5735,52.4142,68.3025,89.6604,110.7245,80.3377,45.6613,75.5815,93.2978,78.8651666666667,52.1626,91.4573,93.4772,38.2235,166.6502,96.6222,49.5364
CDCA5,47.9949,52.7341,229.6254,59.1967285714286,56.4586,41.8582,61.9559,36.2666,49.663,0,62.8614,45.8344,78.2436,49.1402,54.9036,99.5964,57.5333,35.5262,66.7445,57.3947,63.8831333333333,44.2955,69.2179,272.0858,213.4668,39.4281,36.3142,59.5559
CLCN2,46.7945,93.1305,63.6825,77.4447285714286,41.0894,52.6963,61.3879,89.6411,47.7565,81.558,59.0724,43.0717,58.4048,61.7215,66.773,64.6016,51.3948,88.2162,76.1054,45.5902,58.8995666666667,44.7054,60.0093,204.0356,71.0118,54.0513,42.3718,49.9948
TRIP12,43.2708,43.6608,67.3008,43.9256857142857,31.6031,56.8565,47.1067,54.7655,48.3095,42.5076,35.5946,51.3088,52.8992,80.8047,51.9518,52.5102,50.9236,61.8797,19.4274,38.6253,40.1327333333333,69.4,31.3486,152.6532,29.9454,37.8274,51.0595,39.5298
RFC2,57.042,37.8523,99.3162,45.8677,179.3619,66.1882,70.8081,65.0889,42.3675,46.9317,59.4818,47.9946,99.6435,73.8646,77.9114,74.6867,59.4182,47.0488,69.2493,88.8938,62.8134,62.7133,63.273,50.432,112.029,64.5366,61.105,74.9764
C8orf74,0,0,0,11.7286,0,19.2655,0,32.1742,0,0,0,0,36.9359,0,0,0,0,0,22.7728,0,9.05003333333333,36.7586,0,0,24.6224,0,32.3651,17.6573
C1orf109,70.9896,61.9572,88.5156,59.5694571428571,103.6884,56.5953,53.7134,59.9111,49.2077,57.3412,48.6838,46.4721,60.4573,81.7404,78.8135,60.0128,56.8748,65.3956,74.5445,64.5463,48.1428666666667,61.2858,43.6735,39.601,90.4337,65.8879,50.8249,69.4904
CACNA1A,18.8016,21.2859,19.1876,218.133957142857,26.652,21.0756,29.654,19.7928,21.5791,21.8005,31.3606,19.1952,23.9579,27.5066,16.7726,22.5032,16.8624,67.8498,57.071,13.209,26.6403333333333,16.4953,27.2407,34.8904,18.4642,14.7505,22.1349,39.0773
DNAJB5,36.3241,47.2163,19.4098,60.9055571428571,34.6522,66.4937,206.1024,50.0619,104.2396,35.8481,24.2876,44.2784,37.4497,185.1129,41.4573,31.5677,43.6435,51.4693,35.1897,23.2205,76.1820666666667,30.5745,63.4188,53.4202,55.3771,35.3839,45.0896,182.3579
TANC1,39.737,35.6527,9.1837,47.8647428571429,85.848,96.7788,73.9747,47.2615,132.1395,47.8043,28.6012,86.1374,40.0358,28.8693,75.9628,54.4808,49.0817,83.2814,38.496,93.0832,59.3539,52.5242,32.9775,14.0186,33.7544,62.2022,68.4033,60.107
CHST6,50.7218,46.1415,43.5532,86.0803142857143,74.2558,78.6648,67.3105,109.0202,42.563,48.0249,37.5305,58.6397,55.2648,43.1953,110.8156,34.6133,53.3236,62.0224,90.2434,46.331,67.5353666666667,35.7569,65.0457,73.0644,56.667,63.2129,130.6402,107.3803
NR2E3,75.3694,104.735,109.9056,100.477028571429,28.5582,32.4176,56.6347,42.2189,98.8627,109.7657,96.6906,95.1025,46.8219,95.3755,77.1971,72.8188,129.098,61.5954,47.7986,102.5348,71.3885,44.5,125.6662,142.7927,49.2414,101.3458,53.7127,43.5436
TMEM126B,61.2625,61.248,34.6753,65.7099571428572,11.448,63.501,44.1655,45.657,90.3717,64.7838,48.9085,54.2241,48.2446,52.776,36.0247,30.6368,43.1439,47.2659,19.4274,45.3807,50.9117,57.9909,35.993,26.1039,32.8345,73.0812,49.5538,37.7507
MTHFR,47.4455,45.1952,64.4199,60.2051571428572,167.7762,56.7258,50.2439,329.2358,67.3027,0,35.1872,58.2361,69.7347,81.5524,100.1385,41.4232,50.4568,91.3163,43.2928,48.7384,54.5783,86.3693,43.2731,40.0595,60.7198,82.7572,59.4397,51.1593
SYNCRIP,51.1911,52.6129,50.5848,33.6805714285714,26.8986,56.5953,47.5426,41.8319,52.727,50.6369,55.7679,60.4216,42.7021,49.5949,37.5492,59.1893,50.6897,44.4169,31.0038,54.309,50.4352,45.223,37.2579,43.2221,45.9547,66.8045,48.0924,46.6578
MEGF11,20.8063,32.8921,31.047,116.423614285714,16.5474,21.8666,53.221,37.9758,31.1912,48.4693,47.2481,38.2994,43.0972,34.5491,31.7396,36.0781,60.1062,76.3042,33.2212,41.5788,39.4958333333333,40.398,37.0014,124.6539,33.2147,21.5182,41.0277,16.7465
EMC1,57.1735,39.7276,44.2609,74.7730428571429,137.0031,56.2057,59.9906,93.4345,48.6444,45.443,42.7941,47.2272,58.4048,63.7436,142.4298,113.8265,45.7003,108.031,71.518,43.9412,56.1956666666667,63.4395,42.2881,49.9696,70.0375,51.4998,53.0978,73.1012
MMP10,31.4916,26.9831,20.0919,32.2575714285714,117.9588,251.6404,31.0515,38.2391,32.7365,0,41.9164,57.3049,24.9717,119.5189,34.4034,49.2316,42.7484,38.5965,61.4349,29.7079,43.2247333333333,34.7024,52.5071,25.3341,96.4563,16.8192,415.9842,157.7338
NSUN6,0,0,0,11.1063,0,33.8673,0,52.5421,0,0,0,0,51.5761,0,0,0,0,0,15.3609,0,17.2048333333333,49.1314,0,0,26.8121,0,54.5854,20.2267
FNDC11,80.0193,73.1294,120.232,64.0589571428571,73.575,53.4294,88.1217,122.8873,60.3994,0,87.9801,59.1823,136.9143,67.0558,118.468,77.6683,86.4808,57.8826,33.2212,69.9635,89.8256666666667,69.4,75.8959,552.9755,150.7754,70.9261,90.3809,78.51
PRSS35,38.5651,78.3596,55.7211,60.9242714285714,37.1305,25.1062,34.6803,27.8938,68.712,0,185.0906,50.3723,33.0711,57.7347,98.5374,50.6108,47.6343,46.4032,47.2515,56.6072,39.0776666666667,31.7951,60.9843,61.0528,36.7562,55.6937,31.5556,53.9417
TRAPPC11,40.5691,59.4418,56.4963,50.4666857142857,19.8486,54.8,45.2984,58.4127,48.6444,41.9244,35.1062,45.3098,49.7106,59.9014,68.3283,51.1969,43.946,53.0333,15.8276,47.629,44.1698333333333,57.1952,27.8752,40.4302,24.2287,42.8357,48.5374,29.9175
RBM10,65.1921,69.838,67.7673,73.3813571428571,122.1041,46.1084,65.4761,86.5978,64.1258,48.2466,52.5272,53.8508,84.2265,77.3458,80.2788,77.3114,66.822,56.8262,69.569,74.4512,63.0358333333333,90.8572,58.7785,45.468,92.5402,75.3019,78.7185,53.2016
OSMR,95.1031,88.9389,27.3539,19.4388714285714,236.4451,116.622,63.5452,36.8559,58.2147,35.6014,25.786,172.6601,79.3321,44.3034,86.4173,293.2537,62.7942,49.0398,40.777,73.0923,63.2845333333333,49.9298,30.1452,18.3107,111.2578,41.7644,65.7774,105.907
SLC25A32,65.493,55.9876,50.8183,65.0167285714286,39.5121,90.1115,57.9539,49.7173,59.9836,49.7126,61.7141,78.1973,75.5873,66.5942,50.3038,52.6312,45.0733,50.4137,51.0994,42.5472,56.2112666666667,90.6483,40.6648,68.9773,74.3585,57.386,52.8539,75.1493
ZNF557,56.3891,77.2844,76.2114,67.3695571428572,39.4212,52.6963,53.9614,67.3763,44.4665,48.3578,64.0301,61.829,64.9305,43.7962,80.8353,71.4897,74.1173,68.0062,31.1469,56.2175,75.7439333333333,76.271,71.6504,73.2328,45.116,68.6761,51.7698,34.2708
GRINA,52.6253,57.4238,42.1716,66.7893142857143,55.941,60.087,20.897,36.6022,31.5524,72.6887,78.5931,34.4502,35.5999,27.3172,28.6155,44.0802,49.9942,42.2229,97.5923,26.5382,24.2461333333333,18.8087,25.9548,59.6631,65.3628,54.4259,17.6229,84.3189
SLC44A3,19.3284,43.0618,26.4862,66.9808857142857,87.4441,43.4291,69.3558,70.2275,50.238,0,56.6741,61.4033,42.2133,17.4758,32.3296,43.7768,79.7847,61.3124,204.8403,57.131,93.6641333333333,32.9124,84.1818,29.9713,59.065,49.182,82.6184,89.521
LRRC7,18.416,29.1133,24.4354,98.8719428571429,17.7309,35.3818,26.7352,12.9571,37.5866,39.2163,28.6012,31.7097,26.5735,51.4561,16.734,22.4514,33.7225,24.5216,6.7673,26.9694,32.6096666666667,11.5974,40.4779,23.2116,24.2287,65.8879,38.6435,24.1504
SERBP1,61.8294,48.651,60.1201,39.1469714285714,55.4281,58.5842,61.3879,67.6873,54.2042,55.7785,68.1372,48.3272,54.6322,88.8048,55.157,37.2601,42.9457,43.306,55.7719,87.6741,56.9121666666667,62.7133,45.1043,52.0842,65.2124,56.5986,71.2979,58.0664
RASAL1,42.6771,147.6019,42.3662,80.6275714285714,163.9571,39.0643,45.2984,41.9283,54.9582,84.0363,66.2803,57.437,37.2777,62.1494,29.9641,44.6934,55.9654,33.8492,181.7253,93.7285,61.577,44.7054,80.9503,40.9926,35.4267,124.6826,123.3323,42.0654
SLC4A11,44.2787,90.1762,40.928,50.1009428571429,81.4198,54.1727,42.7645,41.5439,47.6467,200.2012,38.939,49.6812,54.5066,58.4032,49.1588,50.7275,91.3944,31.9557,428.9587,232.7402,36.7649666666667,38.0504,53.854,97.2089,54.4917,303.2536,255.3153,49.1954
PIK3C3,51.9033,66.2357,63.8293,57.8848285714286,23.3201,79.2101,44.8831,79.5256,43.3544,50.5204,36.6762,59.5926,56.422,40.2195,74.7482,53.9813,51.1587,63.1754,21.7979,60.377,50.5892333333333,78.7698,32.4503,63.1984,30.5021,62.2022,67.1548,42.4546
MRFAP1L1,42.7755,53.7145,40.4595,84.3449857142857,44.0281,85.4634,70.6453,65.239,51.4082,0,66.1278,42.383,59.903,35.4353,62.6038,51.7897,53.6932,82.7081,74.7163,59.1387,52.9014,82.4821,41.9004,25.9242,66.272,60.3679,71.627,79.0542
NSMF,33.3576,35.4072,20.7501,185.932571428571,44.0281,39.8823,48.9872,83.082,41.0235,61.5838,50.0477,26.3143,37.2777,34.4696,42.034,25.3072,43.3431,34.9581,53.017,35.3893,43.2917666666667,42.9892,36.8314,31.0246,45.9547,34.0256,47.6515,51.2772
PCDHB7,73.3153,46.0354,36.6454,81.1155857142857,150.2209,186.5436,95.5175,67.3763,87.1029,56.4244,70.2076,81.132,51.695,60.0394,80.4639,40.5736,39.5293,91.1063,151.8502,40.8199,68.6547333333333,60.4449,56.6524,49.0576,63.728,58.4529,46.5668,167.4652
TAC4,50.2568,67.7785,68.3943,64.6663142857143,11.5274,25.2221,24.6084,42.1218,48.9816,55.0132,146.0106,67.1726,46.9298,36.5121,33.6977,65.6513,78.1483,24.6915,26.2069,52.9507,66.8923333333333,49.1314,138.4262,61.9022,32.8345,36.9663,46.0338,30.8265
TARBP2,54.7261,72.2923,65.3161,67.0722571428571,39.786,38.7954,57.8206,62.1594,62.3782,77.1732,74.711,66.2509,44.7145,85.3958,40.9827,92.3089,89.5199,48.4784,65.2252,95.6911,81.8752,45.8521,134.035,149.5223,27.1851,85.6655,68.4033,53.6939
PDE3B,236.1538,15,92.6873,37.3527571428571,30.7419,20.9305,173.8133,18.557,45.0851,23.6302,102.8926,98.899,142.38,15.397,8.762,41.6144,52.7132,19.0348,54.0027,7.4967,51.8178,83.2453,20.5219,136.3659,25.5464,14.6489,31.1227,46.1238
SEMA7A,18.5436,16.5612,48.0862,83.3219142857143,29.7667,17.8148,23.4468,20.1608,23.2291,14.8753,11.5447,23.8887,47.6924,19.5631,66.9269,282.6465,12.3004,46.4032,33.3746,21.2262,24.6838,129.2289,23.9452,76.1563,55.8895,12.5258,16.791,25.1145
CSDC2,37.2559,232.8584,72.2803,91.3764714285714,22.7368,68.5142,61.5294,33.0756,169.0568,120.0789,52.7697,55.2322,32.1698,42.6027,79.3599,33.67,41.7753,35.2005,65.8287,25.815,40.0484,37.7885,49.9135,68.6603,22.979,29.9093,25.9464,79.0542
FCHO1,40.5691,49.7842,72.1141,105.319171428571,31.676,26.2289,42.0807,27.3846,28.8425,41.1592,55.384,35.9908,116.265,31.1485,27.077,40.4803,43.946,34.1624,43.4926,87.6741,49.1068666666667,91.2766,62.2613,44.5355,116.7698,29.1612,35.0007,37.9249
STX10,77.1249,78.9027,83.7568,72.0333285714286,60.2185,53.0616,124.189,81.7536,87.3037,77.5295,94.2723,76.2416,89.6291,91.0829,59.2381,69.2219,79.0532,61.4537,65.6773,89.0987,96.3720666666667,92.7597,121.3999,49.8547,54.9959,74.0979,99.7877,78.51
ABL2,64.8926,49.7842,37.1552,70.2815428571429,53.6698,78.6648,61.8134,58.1443,45.7123,53.0233,39.4807,75.7168,45.9673,68.776,52.6746,52.7526,55.9654,91.9493,54.8802,57.6596,57.5242666666667,65.3671,50.1439,85.8432,61.7064,45.7937,67.4647,66.5158
VSTM1,0,0,0,7.5452,0,19.7597,0,36.518,0,0,0,0,28.213,0,0,0,0,0,24.1777,0,14.5764,52.2829,0,0,28.2703,0,32.2907,18.7036
MYL12A,36.3241,32.2918,38.1962,8.85361428571429,19.3522,19.4438,14.5239,25.5568,127.9478,0,21.8466,61.4033,29.816,90.0402,16.5806,30.7782,24.1501,10.4363,20.8649,27.3446,24.3959666666667,54.9996,16.2263,9.8788,34.0667,35.7113,26.612,26.8488
